id,date,words
357,2018.08.10,"国土,交通省,8,月,10,日,平成,30,年,6,月,分,建設,工事,受注,動態,統計,公表,国土,交通省,総合,政策,局,発表,資料,平成,30,年,6,月,分,建設,工事,受注,総額,7,兆,3,,,897,億,円,比,0,.,8,%,減,3,減少,受注,者,別,請受注,高,5,兆,630,億,円,比,2,.,9,%,減,3,減少,下請,受注,高,2,兆,3,,,267,億,円,3,.,9,%,増,3,連続,増加,請受注,高,うち,公共,機関,受注,高,1,兆,3,,,374,億,円,比,11,.,3,%,減少,2,連続,減,民間,等,受注,高,3,兆,7,,,255,億,円,0,.,6,%,増,2,連続,増加,工事,種類,別,建築,工事,3,兆,2,,,481,億,円,比,5,.,8,%,減,先月,増加,減少,土木,工事,1,兆,2,,,308,億,円,8,.,6,%,減,2,連続,減少,機械,装置,等,工事,5,,,840,億,円,39,.,6,%,増,3,増加,"
358,2018.08.17,"FabCafe,Global,デジタル,フィジカル,づくり,高度,連携,クリエーション・,発明,評価,アワード,YouFab,Global,Creative,Awards,2018,開催,アワード,昨年,世界,26,ヵ国,作品,今回,募集,対象,プロダクト,アート,建築,パフォーマンスアートワークショッププロジェクト,デジタル,フィジカル,づくり,連携,実験,活動,作品,審査,若林,恵,氏,(,編集,者,),Gerfried,Stocker,氏,(,アルスエレクトロニカ,総合,芸術,監督,),林,千晶,氏,(,ロフト,ワーク,代表,取締役,),5,名,審査,員,現在,アワード,応募,受付,期限,10,月,31,日,水,2,回,審査,2019,年,1,月,上旬,結果,発表,行い,授賞,式,同年,2,月,上旬,予定,情報,YouFab,Global,Creative,Awards,2018,Web,サイト,掲載,"
359,2018.09.04,"スターツ,グループ,昨年,2,月,発表,BIMFM,PLATFORM,構想,具現,化,各種,ソリューション,そ,詳細,取り組み,発表,同社,BIM,建物,情報,コンビナート,発想,建物,構成,要素,データ,化,加工,高度,活用,BIMFM,PLATFORM,構築,そ,取り組み,さまざま,ソリューション,開発,事業,計画,投資,判断,フェーズ,AI,マーケット,データ,連動,建築,事業,計画,15,分,AI,建築,事業,計画,サービス,開発,企画,設計,シミュレーション,詳細,設計,フェーズ,作業,時間,40,分,1,短縮,建築,見積,自動,化,実現,建物,データ,無限,資源,コンセプト,ビッグ,データ,有効,活用,コンサルティング,ビジネス,上記,情報,クローズアップ,紹介,"
360,2018.09.05,"10,月,26,日,(,金,),開催,Archi,Future,2018,講演,会,セミナー,プログラム,展示,会,出展,社,情報,ページ,本日,公開,講演,会,未来,都市,人工,知能,プラットフォーム,構築,中国,都市,担当,アリババ・クラウドキーマン,基調,講演,ほか,スターツ,コーポレーション,関戸,博,高,会長,日建,設計,山梨,知彦,氏,ら,BIMAI,ビッグ,データ,テーマ,特別,セッション,東京大学,大学院,教授,池上,高志,氏,ノイズ,豊田,啓介,氏,特別,対談,実施,ロボット,技術,変革,施工,現場,テーマ,パネル,ディスカッション,実施,こ,ほか,BIMFM,国際,コンペ,デジタル,デザイン,テーマ,セミナー,Archi,Future,魅力,的,企画,満載,講演,会,セミナー,プログラム,詳細,Archi,Future,2018,Web,サイト,掲載,"
361,2018.09.10,"BIMCIM,国際,標準,化,推進,会議,International,Standards,Summit,,,Tokyo,10,月,16,日,(,火,)～,19,日,(,金,),一般,社団,法人,buildingSMART,Japan,(,以下,bSJ,),事務,局,東京,開催,会議,BIM,標準,化,利用,促進,世界,各国,毎年,実施,今回,6,年,日本,開催,公共,機関,発注,者,BIM,技術,者,BIMCIM,国際,標準,化,関係,世界,的,キーマン,300,名,開催,初日,全体,会議,国土,交通,事務次官,BIMCIM,取り組み,講演,予定,そ,ほか,国内外,有識者,講演,多数,設定,会議,基本,的,英語,1,日,目,4,日,目,同時,通訳,参加,費,有料,事前,申し込み,制,参加,登録,ページ,申し込み,必要,上記,会議,情報,申し込み,方法,bSJWeb,サイト,掲載,"
362,2018.09.10,"国土,交通省,9,月,10,日,平成,30,年,7,月,分,建設,工事,受注,動態,統計,公表,国土,交通省,総合,政策,局,発表,資料,平成,30,年,7,月,分,建設,工事,受注,総額,6,兆,8,,,416,億,円,比,0,.,5,%,減,2,連続,減少,受注,者,別,請受注,高,4,兆,6,,,631,億,円,比,3,.,3,%,減,2,連続,減少,下請,受注,高,2,兆,1,,,785,億,円,6,.,0,%,増,4,連続,増加,請受注,高,うち,公共,機関,受注,高,1,兆,2,,,676,億,円,比,9,.,5,%,減少,3,連続,減,民間,等,受注,高,3,兆,3,,,955,億,円,0,.,7,%,減,3,減少,工事,種類,別,建築,工事,2,兆,9,,,510,億,円,比,5,.,1,%,減,2,連続,減少,土木,工事,1,兆,1,,,379,億,円,12,.,1,%,減,3,連続,減少,機械,装置,等,工事,5,,,742,億,円,37,.,4,%,増,2,連続,増加,"
363,2018.09.13,"10,月,26,日,(,金,),開催,Archi,Future,2018,講演,会,セミナー,テクニカル,フォーラム,受講,申し込み,受付,本日,開始,今回,Archi,Future,未来,都市,人工,知能,プラットフォーム,構築,中国,都市,担当,アリババ・クラウドキーマン,基調,講演,ほか,スターツ,コーポレーション,関戸,博,高,会長,日建,設計,山梨,知彦,氏,ら,BIMAI,ビッグ,データ,テーマ,特別,セッション,東京大学,大学院,教授,池上,高志,氏,ノイズ,豊田,啓介,氏,特別,対談,実施,こ,ほか,BIMFM,国際,コンペ,デジタル,デザイン,テーマ,セミナー,Archi,Future,魅力,的,企画,満載,人気,講座,申し込み,定数,次第,締切,日,前,受付,終了,早め,申し込み,必要,内容,申し込み,方法,Archi,Future,2018,Web,サイト,掲載,"
364,2018.09.14,"スターツ,コーポレーション,伊藤忠商事,日建,設計,12,社,BIM,データ,EC,(,電子,商,取引,),連動,仕組み,づくり,BIMEC,コンソーシアム,設立,コンソーシアム,業界,全体,統一,情報,共有,活性,化,必要,性,設立,建築,川上,分野,設計,受発注,着目,BIM,EC,特徴,設計,積算,入札,発注,一連,業務,BIM,データ,ワン,ストップ,化,BIM,EC,連携,メリット,スピーディー,取引,実現,業務,コスト,圧縮,発注,者,情報,透明,化,想定,今後,コンソーシアム,BIM,EC,連携,技術,運用,ルール,研究,実証,実験,考え,前述,3,社,以外,参加,企業,アイリスオーヤマ,岡,﨑信用,金庫,大建工業,TOTO,福井,コンピュータアーキテクト,YKK,AP,代表,幹事,スターツ,コーポレーション,関戸,博,高,会長,就任,"
365,2018.09.19,"一般,財団,法人,日本,建築,センター,日本,ERI,建築,確認,関係,者,業務,円滑,化,効率,化,寄与,委員,会,発足,BIM,活用,建築,確認,課題,解決,検討,着手,発表,委員,会,松村,秀一,氏,(,東京大学,大学院,教授,),委員,長,学識,経験,者,国立,研究,開発,法人,建築,研究所,指定,確認,検査,機関,委員,構成,オブザーバー,国土,交通省,参加,予定,日本,建築,センター,日本,ERI,事務,局,本年,10,月,委員,会,発足,当面,BIM,モデル,活用,建築,確認,2,次元,図面,効率,的,作成,建築,確認,的確,円滑,審査,確認,申請,用,テンプレート,作成,とそ,作成,必要,属性,情報,ガイドライン,作成,2019,年,4,月,産,学,官,関係,機関,団体,構成,推進,協議,会,設立,予定,BIM,活用,建築,確認,円滑,化,国際,協調,"
366,2018.09.25,"Archi,Future,2018,(,10,月,26,日,開催,),講演,会,受講,申し込み,現在,受付,中,受付,開始,後,13,日,目,前回,史上,最高,ペース,申し込み,現在,1,番,人気,スターツ,コーポレーション,関戸,博,高,会長,日建,設計,山梨,知彦,氏,ら,特別,セッション,アリババ・クラウドキーマン,基調,講演,セミナー,長谷工コーポレーション,講座,日本,郵政,佐藤,総合,計画,講座,人気,セミナー,定員,講演,会,半分,受付,開始,7,日,目,長谷工コーポレーション,講座,申込,受付,日本,郵政,佐藤,総合,計画,講座,申込,受付,見込み,講演,会,セミナー,講座,申し込み,テクニカル,フォーラム,定員,3,講座,申込,受付,申し込み,人,Archi,Future,2018,Web,サイト,早め,申し込み,"
367,2018.10.05,"BIM,ライブラリー,コンソーシアム,(,以下,コンソ,),10,月,4,日,2018,年度,臨時,総会,開催,BLCBIM,オブジェクト,標準,(,Version,1,.,0,),審議,全員,一致,合意,コンソ,BIM,ライブラリー,構築,2015,年,発足,今年,7,月,現在,会員,数,正会員,75,社,特別,会員,27,組織,(,団体,個人,),110,者,BIM,オブジェクト,標準,化,BIM,利用,際,使用,部品,製品,作成,ライブラリー,共通,利用,形式,可能,オブジェクト,格納,情報,内容,配列,共通,化,標準,化,企画,設計,運用,維持,管理,プロセス,技術,計算,業務,効率,化,BIM,中核,ソフトウェア,利用,ICT,活用,活性,化,期待,今年度,内,実験,サイト,基本,仕様,作成,来年度,内,BIM,ライブラリー,実験,サイト,構築,運用,予定,"
368,2018.10.10,"国土,交通省,10,月,10,日,平成,30,年,8,月,分,建設,工事,受注,動態,統計,公表,国土,交通省,総合,政策,局,発表,資料,平成,30,年,8,月,分,建設,工事,受注,総額,6,兆,7,,,644,億,円,比,1,.,8,%,増,3,増加,受注,者,別,請受注,高,4,兆,5,,,592,億,円,比,0,.,5,%,減,3,連続,減少,下請,受注,高,2,兆,2,,,052,億,円,7,.,0,%,増,5,連続,増加,請受注,高,うち,公共,機関,受注,高,1,兆,3,,,366,億,円,比,4,.,0,%,減,民間,等,受注,高,3,兆,2,,,225,億,円,1,.,0,%,増,先月,減少,増加,工事,種類,別,建築,工事,2,兆,8,,,912,億,円,比,4,.,0,%,増,3,増加,土木,工事,1,兆,2,,,378,億,円,3,.,8,%,減,4,連続,減少,機械,装置,等,工事,4,,,302,億,円,16,.,4,%,減,3,減少,"
369,2018.10.19,"公益社,団,法人,日本,ファシリティ,マネジメント,協会,(,以下,JFMA,),来年,2,月,21,日,～,22,日,開催,ファシリティ,マネジメント,フォーラム,2019,講演,(,セミナー,),講演,者,募集,イベント,我が国,FM,普及,定着,目的,2007,年,毎年,開催,FM,大会,募集,講演,内容,FM,関係,最近,調査,研究,成果,FM,戦略,業務,実施,計画,施設,製品,サービス,開発,公表,価値,発表,自社,製品,PR,的,内容,発表,不可,応募,資格,JFMA,個人,正,会員,法人,正,会員,企業,所属,社員,講演,会場,東京,江戸川,区,タワー,ホール,船堀,申込,締切,日,2018,年,11,月,30,日,(,金,),"
370,2018.10.19,"飛島建設,Will,Smart,建設,現場,向け,方,改革,システム,EC,ビジネス,プラットフォーム,eStand,サービス,10,月,22,日,開始,EC,(,電子,商,取引,),ビジネス,参入,eStand,EC,サービス,はじめ,現場,管理,安全,教育,サービス,提供,プラットフォーム,サービス,デジタルサイネージスマートフォンアプリ,提供,EC,サービス,コンビニ,建設,現場,作業,員,スマ,ホ,弁当,商品,注文,商品,迅速,建設,現場,そ,ほか,工具,キャッシュ,レス,購入,現場,生産,性,利便,性,向上,デジタルサイネージ,虹彩,認証,機能,作業,員,虹彩,情報,退場,健康,情報,記録,現場,管理,効率,化,各種,安全,教育,コンテンツ,作業,情報,配信,多様,現場,ニーズ,対応,今後,同社,さまざま,機器,ソフト,連携,サービス,機能,充実,方針,"
371,2018.10.22,"Archi,Future,2018,今週,10,月,26,日,(,金,),開催,11,回,今回,Archi,Future,未来,都市,人工,知能,プラットフォーム,構築,中国,都市,担当,アリババ・クラウドキーマン,基調,講演,スターツ,コーポレーション,関戸,博,高,会長,日建,設計,山梨,知彦,氏,ら,特別,セッション,設定,例年,以上,豪華,企画,イベント,講演,会,事前,受講,申し込み,10,月,18,日,締め切り,前,満席,講座,数,合計,２,０,講座,記録,達成,史上,最高,事前,申込,数,記録,史上,最高,盛り上がり,事前,受講,申し込み,人,10,月,19,日,受講,票,Email,送信,完了,受講,票,送付,状況,Archi,Future,運営,事務,局,Facebook,公式,ページ,確認,可能,"
372,2018.10.25,"Archi,Future,2018,明日,10,月,26,日,(,金,),待ち,開催,日,11,回,今回,締め切り,前,満席,講座,数,合計,２,０,講座,記録,達成,史上,最高,事前,申込,数,記録,史上,最高,盛り上がり,今回,講演,会,セミナー,未来,都市,人工,知能,プラットフォーム,構築,中国,都市,担当,アリババ・クラウドキーマン,基調,講演,スターツ,コーポレーション,関戸,博,高,会長,日建,設計,山梨,知彦,氏,ら,特別,セッション,設定,例年,以上,豪華,企画,業界,代表,ICT,ベンダー,最新,ソリューション,展示,会,技術,製品,最新,トレンド,場,今回,講演,展示,年,一,度,楽しみ,"
373,2018.10.29,"Archi,Future,2018,先週,10,月,26,日,(,金,),開催,史上,最高,来場,者,数,盛況,開催,11,回,目,今回,来場,者,数,史上,最高,5,,,226,人,前回,比,11,.,5,％,増加,未来,都市,City,Brain,構築,アリババ・クラウド,基調,講演,スターツ,コーポレーション,関戸,博,高,会長,日建,設計,山梨,知彦,氏,ら,特別,セッション,講演,会,セミナー,会場,すべて,満席,講座,会場,立ち見,盛況,展示,会場,午前,中,大変,来場,者,会場,全体,大変,活気,盛況,開催,池上,氏,豊田,氏,特別,対談,建築,系,ベンチャー,企業,3,社,セミナー,はじめ,セッション,建築,方向,性,未来,充実,内容,Archi,Future,2018,レポート,今後,サイト,紹介,予定,"
374,2018.10.31,"清水建設,同社,技術,研究所,内,自動,運転,車両,安全,スムーズ,走行,施設,側,サポート,管制,監視,システム,構築,システム,実効,性,検証,実証,実験,着手,同社,研究所,敷地,内,高,精度,3,次元,マップ,整備,自動,運転,サポート,情報,インフラ,構内,建物,群,BIM,データ,施設,情報,自動,運転,車両,位置,走行,状態,情報,一元,管理,管制,監視,システム,開発,実証,実験,複数,完全,自動,運転,車両,同時,走行,実験,車両,走行,状況,建物,設備,自動,制御,施設,連携,実験,実施,監視,カメラ,AI,画像,認識,技術,車両,人,状況,把握,検証,車両,施設,連携,実験,車両,到着,シャッター,設備,開閉,自動,制御,技術,検証,今後,同社,自動,運転,技術,施設,連携,技術,高度,化,2020,年,3,月,複合,商業,施設,オフィス,ホテル,交通,ターミナル,施設,内,移動,システム,構築,"
375,2018.11.07,"JM,米国,オート,デスク,ら,技術,協力,室内,スマート,フォン,撮影,写真,3,D,モデル,BIM,モデル,自動,作成,一,管理,MatabeeINSIDE,(,以下,MI,),提供,開始,MI,店舗,内,住宅,スマホ,専用,器具,複数個,所,撮影,撮影,画像,自動的,MI,そ,写真,3,D,モデル,BIM,データ,自動,作成,システム,レーザー,スキャナー,専門,機材,不要,短期間,改装,可能,機械,学習,機能,複雑,構造,壁,正確,自動,認識,3,D,モデル,24,時間,以内,作成,ら,すべて,データ,クラ,ウド,上,Autodesk,BIM,360,Docs,自動的,格納,内装,設備,デザイン,設計,見積,さまざま,協力,会社,MI,上,効率,的,情報,共有,可能,セブン,イレブン,ジャパン,店舗,テスト,運用,行い,設計,施工,作業,効率,向上,施工,期間,短縮,効果,"
376,2018.11.09,"国土,交通省,11,月,9,日,平成,30,年,9,月,分,建設,工事,受注,動態,統計,公表,国土,交通省,総合,政策,局,発表,資料,平成,30,年,9,月,分,建設,工事,受注,総額,8,兆,2,,,235,億,円,比,2,.,2,%,増,2,連続,増加,受注,者,別,請受注,高,5,兆,7,,,242,億,円,比,2,.,0,%,増,4,増加,下請,受注,高,2,兆,4,,,993,億,円,2,.,8,%,増,6,連続,増加,請受注,高,うち,公共,機関,受注,高,1,兆,6,,,048,億,円,比,2,.,7,%,減,民間,等,受注,高,4,兆,1,,,194,億,円,4,.,0,%,増,2,連続,増加,工事,種類,別,建築,工事,3,兆,4,,,766,億,円,比,0,.,8,%,減,先月,増加,減少,土木,工事,1,兆,5,,,683,億,円,1,.,7,%,減,5,連続,減少,機械,装置,等,工事,6,,,793,億,円,32,.,4,%,増,先月,減少,増加,"
377,2018.11.12,"大林,組,Grasshopper,作成,複雑,曲面,建築,物,正確,熱,負荷,計算,可能,シミュレーションツール,ParaLoad,開発,ツール,建築,物,構成,曲面,サーフェス,ごと,細か,メッシュ,分割,メッシュ,面積,方位,角,傾斜,角,熱,負荷,シミュレーション,プログラム,NewHASPACLD,計算,必要,入力,データ,作成,仕組み,形状,建築,物,エネルギー,効率,最適,化,環境,負荷,低減,可能,ツール,GrasshopperNewHASPACLD,連携,Grasshopper,敷地,緯度,経度,条件,設定,建築,物,3,D,モデル,作成,熱,負荷,計算,必要,入力,データ,自動,作成,それら,即座,熱,負荷,計算,設計,者,意匠,性,環境,負荷,低減,効果,検討,可能,パラメーター,変更,エネルギー,効率,建物,形状,デザイン,可能,"
378,2018.11.14,"鹿島,建設,就業,者,不足,対応,方,改革,実現,建築,工事,生産,プロセス,変革,推進,生産,性,向上,鹿島,スマート,生産,ビジョン,策定,ビジョン,コア,コンセプト,作業,半分,ロボット,管理,半分,遠隔,すべて,プロセス,デジタル,3,設定,人,機,械協働,BIM,基軸,プロセス,デジタル,化,生産,性,向上,BIM,活用,施工,ロボット,現場,管理,ツール,データ,連携,省,人,化,2025,年,目標,こ,建築,生産,プロセス,実現,同社,そ,一,段階,名古屋,市,施工,中,(,仮称,),鹿島,伏見,ビル,新築,工事,現場,ICT,活用,各種,施工,ロボット,現場,管理,ツール,18,項目,技術,システム,集中,的,適用,そ,効果,測定,ビジョン,実現,実証,"
379,2018.11.15,"一般,社団,法人,日本,建築,学会,情報,システム,技術,委員,会,12,月,6,日,木,～,12,月,7,日,金,41,回,情報,･,システム,･,利用,･,技術,シンポジウム,開催,今回,41,回,シンポジウム,2,日間,実施,基調,講演,講演,者,1,日,目,国立,情報,学,研究所,総合研究大学院大学,教授,山田,誠二,氏,フラワー,･,ロボティクス,代表,松井,龍哉,氏,東京,藝,術,大学,藤村,龍,至,氏,コーディネーター,2,日,目,海外,講師,プロジェクト,紹介,講演,２つ,設定,論文,報告,発表,講演,建築,都市,センシング,知的,情報処理,技術,応用,展開,BIMVR,AR,テーマ,大学,企業,研究,者,発表,講演,会場,建築,会館,(,東京,港,区,),参加,費,有料,先着,200,名,事前,申し込み,制,上記,シンポジウム,内容,申込,先,情報,団体,トレンド,紹介,"
380,2018.11.15,"一般,社団,法人,日本,建築,学会,情報,システム,技術,委員,会,41,回,情報,･,システム,･,利用,･,技術,シンポジウム,12,月,6,日,木,～,12,月,7,日,金,開催,シンポジウム,毎年,12,月,建築,会館,開催,41,回,今回,Society,5,.,0,建築,･,建設,分野,テーマ,開催,基調,講演,1,日,目,国立,情報,学,研究所,総合研究大学院大学,教授,山田,誠二,氏,人工,知能,AI,現在,社会,導入,可能,性,講演,フラワー,･,ロボティクス,代表,松井,龍哉,氏,環境,計画,ロボット,デザイン,講演,設定,東京,藝,術,大学,藤村,龍,至,氏,コーディネーター,2,日,目,海外,講師,海外,BIM,コンピュテーショナルデザイン,プロジェクト,紹介,講演,2,設定,論文,報告,発表,講演,建築,都市,センシングデザイン,数理,知能,科学,知的,情報,"
381,2018.11.20,"東京大学,生産,技術,研究所,野,城,研究,室,幹事,生産,技術,奨励,会,RC,90,BIM,建築,生産,イノベーション,特別,研究,会,設計,施工,運用,枠,BIM,探求,報告,提言,書,BIMVer,.,2,Web,サイト,公開,開始,奨励,会,研究,会,2017,年,公開,報告,提言,書,BIM,ROIBIM,SharingBIM,10,ば,10,項目,枠組み,用意,10,ば,解説,今回,そ,時,10,ば,ベース,産業,比較,考察,さまざま,実例,もと,議論,報告,提言,書,BIMVer,.,2,作成,今回,報告,書,10,ば,切り口,そ,成果,まとめ,東京,大学,日建,設計,日本,設計,研究,会,メンバー,執筆,報告,提言,書,東京大学,野,城,研究,室,Web,サイト,無料,ダウンロード,可能,"
382,2018.11.22,"凸版印刷,建,装,材,IoT,組み合わせ,居住,者,健康,管理,貢献,IoT,建材,事業,着手,製品,化,1,弾,ロケーション,フロア,開発,製品,位置,情報,測定,センサー,床,材,一体化,位置,情報,検出,居住,者,日常,生活,床,自ら,位置,情報,発信,脱衣,所,カメラ,設置,空間,可能,居住,者,位置,情報,クラウドサーバー,管理,タブレット,どこ,確認,センサー,圧力,自己,発電,特別,配線,工事,不要,通常,床,材,同様,施工,可能,特長,製品,本年,12,月,販売,開始,予定,今後,同社,日常,生活,中,自然,体重,体,脂肪,率,身体,情報,取得,健康,管理,床,材,地域,情報,受信,表示,ディスプレイ,化粧,シート,壁,材,開発,ラインナップ,強化,方針,"
383,2018.11.26,"日本,設計,オート,デスク,2014,年,次世代,BIM,実現,パートナーシップ,締結,たび,戦略,的,パートナーシップ,3,年間,更新,発表,両社,2015,年,業務,包括,契約,(,EBA,),日本,設計,さまざま,BIM,試行,環境,オート,デスク,多様,BIM,検討,開発,協力,成果,今後,3,年間,テーマ,建物,高,品質,化,高性能,化,BIM,ワーク,フロー,検討,ビッグ,データ,活用,3,設定,高層,大型,案件,日本,設計,案件,半分,以上,建物,高,品質,化,高性能,化,高層,大型,案件,対応,重要,課題,Autodesk,Forge,活用,ビッグ,データ,将来,的,設計,考え,今後,日本,設計,下地,BIM,有効,活用,推進,オート,デスク,さまざま,面,同社,サポート,"
384,2018.11.28,"竹中工務店,GRAPHISOFT,SE,(,以下,GRAPHISOFT,),グラフィソフトジャパン,3,社,BIM,推進,戦略,的,パートナーシップ,締結,発表,3,社,今回,パートナーシップ,締結,互い,BIM,ビジョン,共有,調整,竹中工務店,主,BIM,プラットフォーム,GRAPHISOFT,製品,群,竹中工務店,設計,施工,プロセス,実践,ツール,協力,製品,開発,改善,合意,GRAPHISOFT,開発,版,製品,竹中工務店,共有,フィードバック,竹中工務店,BIM,優先,事項,GRAPHISOFT,製品,ロード,マップ,適切,反映,竹中工務店,GRAPHISOFT,同社,製品,ニーズ,理解,よう,同社,設計,施工,プロセス,詳細,GRAPHISOFT,情報,提供,ら,共同,作業,世界,的,BIM,発展,促進,パートナーシップ,"
385,2018.12.05,"前田建設工業,次世代,技術,研究,開発,実験,施設,ベンチャー,企業,場,知,資金,提供,革新,的,技術,ビジネス,実現,場,ICI,総合,センター,ICI,ラボ,茨城,県,取手,市,竣工,運用,開始,ICI,イノベーション,アワード,12,月,10,日,開始,ラボ,革新,的,事業,ベンチャー,連携,ベンチャー,自身,成長,協,創,プラットフォーム,さまざま,機能,場,知,資金,施設,最新,基盤,実験,施設,導入,国内外,開発,パートナー,実験,場,開放,先進,的,オフィス,同社,社員,同様,自由,利用,協,創,者,数,百,外部,専門,家,支援,先端,AI,システム,実装,支援,アワード,同社,出資,さまざま,支援,対象,多様,イノベーション,テーマ,公募,来年,2,月,15,日,実施,ラボ,開所,式典,優秀,者,(,支援,先,),発表,"
386,2018.12.10,"国土,交通省,12,月,10,日,平成,30,年,10,月,分,建設,工事,受注,動態,統計,公表,国土,交通省,総合,政策,局,発表,資料,平成,30,年,10,月,分,建設,工事,受注,総額,6,兆,7,,,338,億,円,比,2,.,2,%,減,3,減少,受注,者,別,請受注,高,4,兆,4,,,656,億,円,比,4,.,7,%,減,前月,増加,減少,下請,受注,高,2,兆,2,,,682,億,円,2,.,9,%,増,7,連続,増加,請受注,高,うち,公共,機関,受注,高,1,兆,3,,,465,億,円,比,6,.,0,%,減,民間,等,受注,高,3,兆,1,,,191,億,円,4,.,1,%,減,3,減少,工事,種類,別,建築,工事,2,兆,6,,,785,億,円,比,4,.,5,%,減,2,連続,減少,土木,工事,1,兆,2,,,536,億,円,10,.,6,%,減,6,連続,減少,機械,装置,等,工事,5,,,335,億,円,11,.,7,%,増,2,連続,増加,"
387,2018.12.12,"大成建設,建設,用,3,D,プリンタ,T,3,DP,(,Taisei,3,D,Printing,),アクティオ,有明工業高等専門学校,太平洋,セメント,共同,開発,プリンタ,特殊,セメント,系,材料,ノズルプリンタシステム,3,開発,一般,的,樹脂,系,材料,形状,短時間,固化,セメント,系,材料,一,度,積層,規模,建設,部材,製作,可能,制御,用,PC,3,D,データ,製,作物,さ,ノズル,吐出,セメント,系,材料,量,自動,制御,材料,適切,速度,正確,積層,仕組み,複数,部材,同時,製作,型,枠,3,D,データ,さまざま,形状,建設,部材,迅速,精度,自動,製作,可能,今後,大成建設,プリンタ,導入,さまざま,建設,部材,製作,現場,大型,構造,物,施工,実現,積極,的,研究,開発,方針,"
388,2018.12.20,"政策,研究,大学院,大学,建築,研究所,共催,シンポジウム,BIM,将来,展望,－,建築,設計,生産,段階,展望,課題,2,月,4,日,(,月,),開催,シンポジウム,国内外,BIM,展開,過程,BIM,プロセス,日本,今後,建築,生産,プロセス,変革,革新,可能,性,建築,設計,生産,段階,代表,者,考究,プログラム,尾島,俊雄,氏,(,早稲田大学,名誉,教授,),基調,講演,はじめ,安田,幸一,氏,(,東京工業大学,大学院,教授,),繁,戸,和幸,氏,(,安井,建築,設計,事務所,),武藤,正樹,氏,(,建築,研究所,),ら,5,名,設計,施工,研究,開発,段階,立場,代表,講演,BIM,将来,展望,課題,テーマ,リレー,講演,構成,会場,政策,研究,大学院,大学,(,東京,六本木,),参加,費,無料,定員,300,名,事前,登録,制,上記,情報,申し込み,方法,政策,研究,大学院,大学,Web,サイト,掲載,"
389,2018.12.26,"新菱冷熱工業,建設,現場,省力,化,効率,化,目的,施工,情報,現場,床,面,完全,自動,描画,施工,図,描画,ロボット,開発,オペレーター,操作,監視,必要,無人,稼働,施工,図,描画,ロボット,開発,建設,業界,初,描画,開始,終了,完全,自動,稼働,作業,員,手作業,墨,出し,作業,不要,ロボット,BIM,データ,機器,据付,位置,配管,ダクト,系統,名,ルート,さ,さまざま,施工,情報,現場,床,面,描画,可能,視認,性,考慮,多色,鮮明,線,文字,完全,自動,人手,不足,解消,貢献,工期,短縮,実現,床,面,描画,情報,施工,図,直感,的,機器,配管,ダクト,据え付け,作業,確認,可能,同社,ロボット,今月,施工,現場,試験,導入,効果,検証,2020,年,本格,展開,"
390,2019.01.09,"公益社,団,法人,日本,ファシリティ,マネジメント,協会,(,以下,JFMA,),ファシリティ,マネジメント,フォーラム,2019,2,月,20,日,(,水,)～,22,日,(,金,),開催,イベント,我が国,FM,普及,定着,目的,2007,年,毎年,開催,FM,大会,今回,For,the,Future,FM,未来,新た,価値,テーマ,開催,プログラム,基調,講演,知識,創造,理論,企業,戦略,竹内,弘,高,氏,(,ハーバード,大学,経営,大学院,教授,),企業,人,成長,ワークス,ペース,高橋,正巳,氏,(,WeWork,Japan,ゼネラル,マネージャー,),講演,実施,ほか,内容,講演,シンポジウム,予定,現在,セミナー,参加,費,無料,事前,登録,受付,期限,2,月,19,日,(,火,),12,:,00,会場,東京,江戸川,区,タワー,ホール,船堀,フォーラム,情報,申し込み,方法,JFMAWeb,サイト,掲載,"
391,2019.01.11,"国土,交通省,1,月,11,日,平成,30,年,11,月,分,建設,工事,受注,動態,統計,公表,国土,交通省,総合,政策,局,発表,資料,平成,30,年,11,月,分,建設,工事,受注,総額,6,兆,4,,,289,億,円,比,1,.,8,%,減,2,連続,減少,受注,者,別,請受注,高,4,兆,2,,,254,億,円,比,6,.,3,%,減,2,連続,減少,下請,受注,高,2,兆,2,,,036,億,円,8,.,2,%,増,8,連続,増加,請受注,高,うち,公共,機関,受注,高,1,兆,637,億,円,比,2,.,6,%,減,民間,等,受注,高,3,兆,1,,,617,億,円,7,.,5,%,減,2,連続,減少,工事,種類,別,建築,工事,2,兆,6,,,637,億,円,比,5,.,9,%,減,3,連続,減少,土木,工事,1,兆,653,億,9,.,9,%,減,7,連続,減少,機械,装置,等,工事,4,,,964,億,円,0,.,3,%,減,3,減少,"
392,2019.01.15,"積水ハウス,居住,者,データ,基,サービス,健康,つながり,学び,提供,プラットフォーム,ハウス,構想,発表,健康,テーマ,一,弾,取り組み,構想,IoT,居住,者,住環境,ライフスタイル,データ,日々,取得,活用,居住,者,サービス,提供,同社,家,基点,サービス,事業,領域,居住,者,生活,サービス,拡大,狙い,一,弾,家,健康,新た,価値,提供,居住,者,ストレス,異変,察知,日常,生体,データ,照合,異常,可能,性,場合,窓口,自動,通知,急性,疾患,対応,同社,構想,実現,先進,企業,アライアンス,構築,健康,取り組み,慶應義塾,大学,NEC,日立製作所,7,者,検討,今後,パートナー,実証,実験,2020,年,春,プラットフォーム,ハウス,販売,開始,予定,"
